2011/08/26,100068,10,31,45,33,32,43,30
2011/08/23,100067,42,29,23,32,05,36,14
2011/08/19,100066,32,41,18,30,13,48,45
2011/08/16,100065,43,42,26,38,30,37,32
2011/08/12,100064,12,22,45,02,40,14,04
2011/08/09,100063,49,25,27,33,38,40,12
2011/08/05,100062,03,28,25,49,24,20,30
2011/08/02,100061,27,17,45,24,42,28,31
2011/07/29,100060,19,38,46,28,06,37,42
2011/07/26,100059,02,08,29,36,35,13,14
2011/07/22,100058,08,22,06,04,05,38,42
2011/07/19,100057,17,37,20,47,49,02,36
2011/07/15,100056,43,49,23,30,27,17,31
2011/07/12,100055,24,41,08,31,35,37,19
2011/07/08,100054,43,37,47,16,18,35,07
2011/07/05,100053,15,02,28,01,32,18,26
2011/07/01,100052,09,49,23,44,31,25,02
2011/06/28,100051,33,27,13,11,15,23,04
2011/06/24,100050,38,11,27,21,19,39,24
2011/06/21,100049,46,10,01,13,40,42,41
2011/06/17,100048,01,02,31,19,47,48,36
2011/06/14,100047,33,21,31,17,48,05,25
2011/06/10,100046,29,06,37,10,41,19,09
2011/06/07,100045,39,03,31,22,27,08,14
2011/06/03,100044,12,08,15,13,46,35,30
2011/05/31,100043,43,32,38,05,09,15,12
2011/05/27,100042,48,10,43,05,32,24,04
2011/05/24,100041,24,16,25,19,01,26,21
2011/05/20,100040,42,33,34,02,47,44,10
2011/05/17,100039,01,03,48,11,26,15,28
2011/05/13,100038,19,29,42,36,16,21,10
2011/05/10,100037,25,38,05,12,42,35,28
2011/05/06,100036,22,24,36,44,23,06,03
2011/05/03,100035,18,15,24,28,10,43,35
2011/04/29,100034,17,07,22,23,01,16,19
2011/04/26,100033,37,41,39,40,45,20,08
2011/04/22,100032,46,26,22,04,36,21,41
2011/04/19,100031,47,22,46,35,41,37,24
2011/04/15,100030,47,37,42,28,38,15,33
2011/04/12,100029,24,06,29,33,04,14,45
2011/04/08,100028,09,38,10,23,37,29,44
2011/04/05,100027,20,29,24,28,08,10,32
2011/04/01,100026,32,35,30,20,14,43,33
2011/03/29,100025,10,18,12,22,04,40,24
2011/03/25,100024,43,48,18,39,01,35,02
2011/03/22,100023,20,24,47,36,06,08,27
2011/03/18,100022,03,15,37,30,23,36,28
2011/03/15,100021,41,19,28,30,29,04,10
2011/03/11,100020,11,42,13,21,22,05,25
2011/03/08,100019,47,25,24,06,01,32,38
2011/03/04,100018,23,27,22,16,12,18,41
2011/03/01,100017,03,14,27,08,48,31,23
2011/02/25,100016,02,28,44,36,20,03,21
2011/02/22,100015,32,35,20,15,13,39,11
2011/02/18,100014,20,23,38,37,14,26,33
2011/02/15,100013,09,15,24,35,33,12,18
2011/02/11,100012,36,03,45,34,07,04,24
2011/02/08,100011,31,39,05,06,23,41,16
2011/02/04,100010,10,49,47,42,41,33,03
2011/02/01,100009,06,17,25,42,40,01,15
2011/01/28,100008,18,03,42,24,13,04,47
2011/01/25,100007,12,39,21,31,13,17,20
2011/01/21,100006,39,32,43,36,37,02,03
2011/01/18,100005,15,40,42,38,47,46,17
2011/01/14,100004,20,32,39,16,17,45,46
2011/01/11,100003,07,12,20,11,14,10,41
2011/01/07,100002,34,35,13,47,11,49,20
2011/01/04,100001,19,14,37,23,47,35,42
2010/12/31,099105,09,04,39,38,27,36,02
2010/12/28,099104,36,13,17,02,27,31,18
2010/12/24,099103,48,27,16,49,43,39,01
2010/12/21,099102,23,38,12,35,45,01,26
2010/12/17,099101,41,09,30,35,28,25,12
2010/12/14,099100,15,41,16,20,32,17,08
2010/12/10,099099,17,22,26,33,29,01,03
2010/12/07,099098,30,37,38,49,21,22,34
2010/12/03,099097,38,23,17,48,33,43,19
2010/11/30,099096,07,24,08,36,34,38,16
2010/11/26,099095,22,23,44,35,18,49,26
2010/11/23,099094,02,26,03,32,48,30,41
2010/11/19,099093,43,03,40,45,44,06,41
2010/11/16,099092,02,10,07,12,43,15,22
2010/11/12,099091,39,10,37,03,23,36,15
2010/11/09,099090,21,31,30,05,36,07,49
2010/11/05,099089,47,28,16,05,08,13,46
2010/11/02,099088,05,34,36,39,04,21,28
2010/10/29,099087,27,19,13,04,28,26,33
2010/10/26,099086,03,43,22,35,14,44,26
2010/10/22,099085,01,18,49,13,04,08,03
2010/10/19,099084,36,12,21,35,27,37,08
2010/10/15,099083,46,28,30,01,20,11,10
2010/10/12,099082,31,08,09,20,10,40,25
2010/10/08,099081,39,48,14,41,11,03,06
2010/10/05,099080,14,16,32,21,43,35,49
2010/10/01,099079,23,37,12,38,48,08,20
2010/09/28,099078,03,04,32,19,22,40,11
2010/09/24,099077,36,08,02,29,42,44,22
2010/09/21,099076,01,22,45,39,35,38,08
2010/09/17,099075,24,35,12,39,13,34,14
2010/09/14,099074,19,44,26,02,01,22,03
2010/09/10,099073,41,10,18,42,14,49,24
2010/09/07,099072,04,08,43,16,03,41,22
2010/09/03,099071,05,07,38,47,18,20,37
2010/08/31,099070,04,20,07,31,43,23,47
2010/08/27,099069,27,14,47,30,42,08,29
2010/08/24,099068,06,45,47,30,08,48,29
2010/08/20,099067,08,28,21,44,38,33,27
2010/08/17,099066,06,18,19,14,20,42,09
2010/08/13,099065,36,02,22,30,48,13,09
2010/08/10,099064,24,25,40,28,03,38,11
2010/08/06,099063,19,47,22,28,10,21,39
2010/08/03,099062,03,25,49,15,13,29,09
2010/07/30,099061,14,11,08,36,12,23,45
2010/07/27,099060,38,33,44,49,15,03,30
2010/07/23,099059,43,49,42,15,08,22,07
2010/07/20,099058,23,29,05,43,27,22,47
2010/07/16,099057,17,16,32,20,18,45,09
2010/07/13,099056,02,31,34,05,08,15,12
2010/07/09,099055,24,35,32,11,25,33,23
2010/07/06,099054,05,21,48,43,25,11,31
2010/07/02,099053,23,32,45,07,20,10,17
2010/06/29,099052,01,04,11,48,20,18,05
2010/06/25,099051,47,11,27,24,46,39,20
2010/06/22,099050,15,09,36,26,42,28,40
2010/06/18,099049,48,26,02,05,15,20,08
2010/06/15,099048,27,02,04,20,17,44,24
2010/06/11,099047,42,43,20,21,27,01,26
2010/06/08,099046,46,40,42,24,08,25,10
2010/06/04,099045,39,27,28,15,11,37,04
2010/06/01,099044,02,40,05,15,35,28,01
2010/05/28,099043,20,43,19,03,26,18,10
2010/05/25,099042,01,30,43,32,20,34,03
2010/05/21,099041,44,12,27,16,47,04,39
2010/05/18,099040,33,03,06,27,14,28,05
2010/05/14,099039,16,28,47,06,21,03,18
2010/05/11,099038,42,45,11,13,33,29,02
2010/05/07,099037,38,23,49,28,19,32,20
2010/05/04,099036,15,35,04,32,34,23,18
2010/04/30,099035,44,35,37,39,08,36,20
2010/04/27,099034,34,35,12,48,14,16,43
2010/04/23,099033,47,45,04,30,03,49,27
2010/04/20,099032,07,41,23,32,02,21,42
2010/04/16,099031,34,31,01,24,40,30,43
2010/04/13,099030,14,49,46,34,42,12,25
2010/04/09,099029,49,36,40,04,05,29,26
2010/04/06,099028,09,23,31,28,27,41,44
2010/04/02,099027,48,06,21,41,01,16,12
2010/03/30,099026,16,46,47,49,37,41,14
2010/03/26,099025,36,17,19,09,23,35,34
2010/03/23,099024,37,22,35,48,11,28,49
2010/03/19,099023,08,22,49,18,05,29,47
2010/03/16,099022,26,36,39,46,37,41,04
2010/03/12,099021,38,31,35,18,23,19,22
2010/03/09,099020,12,36,16,07,14,05,04
2010/03/05,099019,22,35,38,21,03,15,04
2010/03/02,099018,34,38,02,33,03,09,45
2010/02/26,099017,22,06,47,32,05,34,01
2010/02/23,099016,45,19,05,40,48,23,06
2010/02/19,099015,27,43,14,30,12,37,36
2010/02/16,099014,49,29,26,43,36,05,12
2010/02/12,099013,32,01,23,40,14,31,35
2010/02/09,099012,32,09,13,35,45,34,38
2010/02/05,099011,36,01,19,05,33,14,16
2010/02/02,099010,27,15,21,09,41,18,46
2010/01/29,099009,34,18,16,49,29,44,08
2010/01/26,099008,26,39,40,33,28,25,10
2010/01/22,099007,03,23,24,31,32,46,47
2010/01/19,099006,32,35,25,45,24,13,05
2010/01/15,099005,47,04,49,07,26,41,03
2010/01/12,099004,36,01,48,23,46,34,18
2010/01/08,099003,01,43,21,45,19,08,30
2010/01/05,099002,32,38,11,24,18,40,47
2010/01/01,099001,22,20,23,02,16,27,46
2009/12/29,098104,48,21,25,12,42,29,06
2009/12/25,098103,09,22,42,12,47,30,27
2009/12/22,098102,10,11,24,27,14,47,32
2009/12/18,098101,16,32,45,43,03,42,06
2009/12/15,098100,43,48,38,44,35,04,37
2009/12/11,098099,36,12,48,20,29,15,31
2009/12/08,098098,19,04,32,16,39,27,21
2009/12/04,098097,13,02,03,22,19,39,21
2009/12/01,098096,27,11,23,29,49,38,40
2009/11/27,098095,05,19,15,26,06,01,14
2009/11/24,098094,13,40,23,27,02,07,04
2009/11/20,098093,31,13,26,15,05,20,35
2009/11/17,098092,10,34,01,08,49,04,46
2009/11/13,098091,47,33,13,32,38,25,26
2009/11/10,098090,02,25,42,07,22,26,44
2009/11/06,098089,46,45,10,01,02,44,22
2009/11/03,098088,13,34,05,26,29,20,30
2009/10/30,098087,37,08,04,20,39,12,30
2009/10/27,098086,02,46,28,42,12,32,23
2009/10/23,098085,06,34,19,18,21,05,10
2009/10/20,098084,11,14,46,01,12,41,45
2009/10/16,098083,43,15,30,13,20,29,01
2009/10/13,098082,49,40,44,28,05,13,43
2009/10/09,098081,14,10,33,17,41,40,12
2009/10/06,098080,33,26,14,22,09,15,16
2009/10/02,098079,09,25,15,30,35,28,22
2009/09/29,098078,27,32,17,47,37,45,25
2009/09/25,098077,09,37,13,01,33,16,04
2009/09/22,098076,21,08,12,03,42,04,48
2009/09/18,098075,38,02,08,09,04,26,23
2009/09/15,098074,36,02,04,43,48,26,30
2009/09/11,098073,33,48,16,18,31,10,07
2009/09/08,098072,12,15,19,08,11,20,34
2009/09/04,098071,40,05,49,31,28,36,20
2009/09/01,098070,26,08,19,36,12,07,09
2009/08/28,098069,39,23,45,44,12,48,47
2009/08/25,098068,38,09,01,07,21,15,31
2009/08/21,098067,42,32,37,11,13,43,20
2009/08/18,098066,18,47,31,11,46,12,27
2009/08/14,098065,39,08,04,26,15,49,34
2009/08/11,098064,24,46,27,03,30,28,42
2009/08/07,098063,26,02,31,15,01,49,43
2009/08/04,098062,23,21,27,48,44,02,30
2009/07/31,098061,07,04,10,09,24,42,41
2009/07/28,098060,02,49,13,15,25,10,04
2009/07/24,098059,40,01,07,22,47,03,15
2009/07/21,098058,39,28,48,17,27,05,44
2009/07/17,098057,11,13,38,16,09,42,06
2009/07/14,098056,41,37,44,04,15,05,08
2009/07/10,098055,08,46,03,21,30,26,11
2009/07/07,098054,47,31,25,39,37,02,35
2009/07/03,098053,40,41,19,47,17,32,37
2009/06/30,098052,34,26,07,04,09,21,28
2009/06/26,098051,38,06,12,43,45,33,49
2009/06/23,098050,49,43,22,21,06,29,48
2009/06/19,098049,40,23,02,12,42,19,09
2009/06/16,098048,08,05,25,30,10,03,15
2009/06/12,098047,44,43,12,41,32,13,21
2009/06/09,098046,26,44,49,36,35,27,42
2009/06/05,098045,06,27,44,42,49,23,15
2009/06/02,098044,46,11,34,12,20,28,41
2009/05/29,098043,45,36,21,29,34,30,49
2009/05/26,098042,39,08,48,41,03,33,32
2009/05/22,098041,18,01,32,02,40,16,15
2009/05/19,098040,38,46,32,11,31,48,42
2009/05/15,098039,07,18,05,15,45,14,11
2009/05/12,098038,44,20,39,03,01,26,30
2009/05/08,098037,03,22,19,24,31,15,05
2009/05/05,098036,45,37,12,15,42,47,29
2009/05/01,098035,05,38,21,43,03,26,32
2009/04/28,098034,18,05,39,30,43,29,26
2009/04/24,098033,24,20,49,42,13,21,43
2009/04/21,098032,16,36,11,27,39,23,35
2009/04/17,098031,24,38,21,18,22,16,34
2009/04/14,098030,45,23,08,48,02,20,43
2009/04/10,098029,25,36,40,44,08,09,17
2009/04/07,098028,43,46,24,12,31,03,42
2009/04/03,098027,36,33,44,06,42,45,48
2009/03/31,098026,25,16,47,31,23,13,36
2009/03/27,098025,01,28,18,34,40,02,25
2009/03/24,098024,18,29,21,25,07,02,32
2009/03/20,098023,31,18,07,11,02,09,05
2009/03/17,098022,35,05,23,18,29,01,27
2009/03/13,098021,47,24,46,45,32,09,33
2009/03/10,098020,13,38,28,36,09,26,46
2009/03/06,098019,13,26,31,32,21,06,30
2009/03/03,098018,45,26,07,28,34,14,09
2009/02/27,098017,34,17,26,19,36,13,02
2009/02/24,098016,04,25,38,23,11,46,17
2009/02/20,098015,01,40,13,49,34,24,37
2009/02/17,098014,43,22,36,21,16,05,28
2009/02/13,098013,03,24,02,42,45,07,10
2009/02/10,098012,18,48,12,46,09,30,42
2009/02/06,098011,10,32,07,21,27,04,37
2009/02/03,098010,14,43,03,42,23,10,34
2009/01/30,098009,10,05,41,39,02,23,48
2009/01/27,098008,32,13,27,35,38,14,48
2009/01/23,098007,10,28,11,40,38,21,29
2009/01/20,098006,40,23,22,07,21,43,34
2009/01/16,098005,08,40,24,26,33,25,13
2009/01/13,098004,18,48,47,04,11,33,30
2009/01/09,098003,37,30,45,27,04,15,19
2009/01/06,098002,21,20,15,29,33,04,16
2009/01/02,098001,26,38,06,02,35,23,11
2008/12/30,097105,25,09,39,26,36,03,35
2008/12/26,097104,40,18,37,08,33,15,32
2008/12/23,097103,23,45,02,25,07,39,22
2008/12/19,097102,10,30,15,38,45,03,41
2008/12/16,097101,35,40,25,26,39,14,37
2008/12/12,097100,34,28,42,39,02,36,24
2008/12/09,097099,26,16,41,06,01,05,48
2008/12/05,097098,02,08,44,40,03,31,45
2008/12/02,097097,21,07,37,30,49,29,36
2008/11/28,097096,05,01,17,07,16,41,20
2008/11/25,097095,15,39,46,49,04,26,11
2008/11/21,097094,37,17,16,30,28,21,09
2008/11/18,097093,34,39,17,29,14,20,07
2008/11/14,097092,36,07,23,43,35,15,08
2008/11/11,097091,45,39,11,33,13,34,15
2008/11/07,097090,33,25,40,15,30,46,18
2008/11/04,097089,40,32,19,11,20,13,09
2008/10/31,097088,09,01,47,11,19,03,40
2008/10/28,097087,12,14,02,36,41,07,35
2008/10/24,097086,49,14,06,09,05,08,03
2008/10/21,097085,04,30,07,08,02,18,33
2008/10/17,097084,05,36,28,11,15,19,46
2008/10/14,097083,28,46,30,08,44,43,12
2008/10/10,097082,13,24,14,41,20,47,06
2008/10/07,097081,33,01,34,20,29,28,40
2008/10/03,097080,18,41,48,19,37,45,09
2008/09/30,097079,22,09,13,01,07,27,34
2008/09/26,097078,42,30,15,41,29,36,39
2008/09/23,097077,20,22,29,35,02,09,38
2008/09/19,097076,23,02,13,48,28,35,18
2008/09/16,097075,02,31,44,32,46,25,07
2008/09/12,097074,34,37,16,09,18,01,12
2008/09/09,097073,46,23,28,10,35,27,02
2008/09/05,097072,02,32,33,22,14,03,24
2008/09/02,097071,03,34,25,21,10,02,47
2008/08/29,097070,28,24,02,25,26,46,49
2008/08/26,097069,23,18,24,02,04,06,32
2008/08/22,097068,04,37,08,26,31,05,10
2008/08/19,097067,39,43,16,02,25,35,26
2008/08/15,097066,23,08,24,43,14,44,04
2008/08/12,097065,43,16,24,33,22,49,45
2008/08/08,097064,35,16,08,33,49,20,24
2008/08/05,097063,29,10,41,44,05,45,06
2008/08/01,097062,37,38,07,22,18,11,30
2008/07/29,097061,41,39,43,45,16,42,14
2008/07/25,097060,19,25,29,07,43,35,01
2008/07/22,097059,01,29,30,33,25,17,47
2008/07/18,097058,38,09,04,15,06,20,27
2008/07/15,097057,06,16,21,45,37,36,40
2008/07/11,097056,34,07,21,23,22,36,11
2008/07/08,097055,32,33,14,36,23,42,03
2008/07/04,097054,21,10,43,49,06,17,33
2008/07/01,097053,48,15,43,35,24,20,09
2008/06/27,097052,41,38,02,09,10,01,31
2008/06/24,097051,08,20,02,43,33,07,04
2008/06/20,097050,24,28,03,39,20,21,23
2008/06/17,097049,41,32,15,40,07,01,09
2008/06/13,097048,08,39,31,20,07,21,06
2008/06/10,097047,22,19,39,14,20,34,37
2008/06/06,097046,22,31,20,42,01,40,38
2008/06/03,097045,31,01,27,20,29,24,04
2008/05/30,097044,42,12,08,20,32,11,30
2008/05/27,097043,04,15,49,24,41,07,30
2008/05/23,097042,11,37,44,29,02,10,13
2008/05/20,097041,45,17,08,47,14,42,39
2008/05/16,097040,22,07,26,03,21,40,41
2008/05/13,097039,41,31,37,38,11,47,18
2008/05/09,097038,15,43,36,23,48,17,21
2008/05/06,097037,09,23,46,10,15,48,38
2008/05/02,097036,14,45,13,33,11,39,41
2008/04/29,097035,42,11,02,35,03,32,18
2008/04/25,097034,45,15,48,20,47,04,34
2008/04/22,097033,49,36,10,15,44,31,07
2008/04/18,097032,35,43,13,38,04,25,30
2008/04/15,097031,43,47,32,33,13,20,28
2008/04/11,097030,25,23,06,42,28,05,43
2008/04/08,097029,29,32,23,39,37,11,31
2008/04/04,097028,28,23,44,38,13,30,26
2008/04/01,097027,32,25,08,33,24,16,12
2008/03/28,097026,19,26,08,09,01,12,49
2008/03/25,097025,33,03,13,05,02,49,10
2008/03/21,097024,11,49,27,32,34,14,28
2008/03/18,097023,38,09,27,01,33,49,31
2008/03/14,097022,44,34,21,30,03,49,13
2008/03/11,097021,44,30,07,08,21,36,04
2008/03/07,097020,28,40,41,25,12,42,29
2008/03/04,097019,25,38,22,01,47,15,16
2008/02/29,097018,07,01,09,10,18,27,43
2008/02/26,097017,40,06,33,37,47,16,28
2008/02/22,097016,43,30,12,07,03,01,22
2008/02/19,097015,26,22,31,16,39,43,09
2008/02/15,097014,31,01,42,41,46,22,36
2008/02/12,097013,12,05,27,25,22,19,29
2008/02/08,097012,07,15,03,06,01,27,39
2008/02/05,097011,33,29,42,35,30,17,10
2008/02/01,097010,02,06,20,38,01,18,29
2008/01/29,097009,49,42,21,38,34,41,25
2008/01/25,097008,20,01,15,24,04,40,32
2008/01/22,097007,37,26,14,13,09,30,05
2008/01/18,097006,06,18,36,25,08,26,13
2008/01/15,097005,41,31,05,08,32,10,11
2008/01/11,097004,27,08,37,03,49,07,48
2008/01/08,097003,17,28,44,12,07,03,36
2008/01/04,097002,13,05,40,31,29,39,33
2008/01/01,097001,48,18,13,27,43,47,21
2007/12/28,096104,12,18,10,22,16,29,30
2007/12/25,096103,31,09,37,05,18,06,32
2007/12/21,096102,20,28,15,22,19,44,42
2007/12/18,096101,13,07,04,19,49,23,17
2007/12/14,096100,34,01,17,27,26,39,13
2007/12/11,096099,10,43,27,16,20,15,19
2007/12/07,096098,08,17,28,32,34,10,42
2007/12/04,096097,01,43,16,38,44,31,42
2007/11/30,096096,15,08,19,45,16,30,44
2007/11/27,096095,08,47,12,36,34,16,33
2007/11/23,096094,43,46,01,49,23,22,33
2007/11/20,096093,01,22,20,16,17,42,29
2007/11/16,096092,16,39,42,20,46,22,38
2007/11/13,096091,37,16,17,05,03,32,24
2007/11/09,096090,24,12,06,01,02,18,25
2007/11/06,096089,43,44,10,01,27,40,02
2007/11/02,096088,48,10,04,44,28,45,39
2007/10/30,096087,04,09,01,41,19,17,07
2007/10/26,096086,36,21,13,03,11,16,26
2007/10/23,096085,49,25,29,10,47,34,17
2007/10/19,096084,36,15,28,17,46,22,24
2007/10/16,096083,38,07,18,40,11,05,31
2007/10/12,096082,09,28,26,37,20,23,44
2007/10/09,096081,40,36,47,09,38,46,13
2007/10/05,096080,19,48,26,29,10,03,18
2007/10/02,096079,49,03,04,09,24,08,23
2007/09/28,096078,16,19,08,30,09,17,45
2007/09/25,096077,08,42,38,28,10,12,33
2007/09/21,096076,39,16,24,35,31,01,21
2007/09/18,096075,20,46,29,37,31,25,49
2007/09/14,096074,45,22,27,15,02,48,32
2007/09/11,096073,28,18,14,03,22,36,47
2007/09/07,096072,22,05,49,32,42,03,28
2007/09/04,096071,21,17,42,48,09,18,07
2007/08/31,096070,35,31,23,44,40,41,21
2007/08/28,096069,22,29,39,02,11,34,45
2007/08/24,096068,47,04,25,07,12,06,09
2007/08/21,096067,46,24,42,16,38,25,06
2007/08/17,096066,43,35,31,02,12,47,40
2007/08/14,096065,38,26,02,25,12,05,06
2007/08/10,096064,35,11,40,29,22,27,48
2007/08/07,096063,05,01,35,18,25,41,14
2007/08/03,096062,02,15,12,40,27,38,35
2007/07/31,096061,39,01,06,41,07,25,05
2007/07/27,096060,21,39,13,42,46,32,36
2007/07/24,096059,31,01,12,22,29,07,04
2007/07/20,096058,10,05,02,23,25,19,11
2007/07/17,096057,29,49,15,48,39,37,46
2007/07/13,096056,10,34,35,13,05,18,15
2007/07/10,096055,34,44,40,45,29,02,01
2007/07/06,096054,36,23,48,12,09,44,26
2007/07/03,096053,09,49,24,01,05,21,35
2007/06/29,096052,09,26,29,44,23,28,31
2007/06/26,096051,37,43,38,18,24,47,02
2007/06/22,096050,13,35,42,39,32,41,01
2007/06/19,096049,20,41,28,43,33,45,10
2007/06/15,096048,17,46,36,34,28,11,26
2007/06/12,096047,05,38,39,03,20,44,43
2007/06/08,096046,46,26,28,02,01,11,16
2007/06/05,096045,47,25,23,36,16,01,21
2007/06/01,096044,11,43,34,25,07,08,16
2007/05/29,096043,10,45,43,48,15,18,11
2007/05/25,096042,13,25,11,36,02,34,38
2007/05/22,096041,41,48,01,30,18,32,24
2007/05/18,096040,41,27,43,11,12,46,36
2007/05/15,096039,35,31,48,47,40,13,39
2007/05/11,096038,29,26,10,13,47,21,49
2007/05/08,096037,27,01,46,41,28,16,38
2007/05/04,096036,06,38,40,22,44,34,15
2007/05/01,096035,24,28,49,34,45,21,46
2007/04/27,096034,42,32,10,38,09,29,37
2007/04/24,096033,40,38,08,20,25,22,41
2007/04/20,096032,49,09,15,44,19,16,37
2007/04/17,096031,45,48,31,08,44,40,06
2007/04/13,096030,23,31,15,05,33,28,49
2007/04/10,096029,20,06,42,02,47,04,39
2007/04/06,096028,18,22,37,34,35,10,41
2007/04/03,096027,39,49,45,04,10,43,33
2007/03/30,096026,14,45,46,40,33,31,49
2007/03/27,096025,39,11,21,42,43,04,10
2007/03/23,096024,19,32,17,20,05,06,18
2007/03/20,096023,47,37,14,15,25,49,13
2007/03/16,096022,35,43,28,49,36,38,47
2007/03/13,096021,41,04,22,13,24,26,28
2007/03/09,096020,21,14,23,31,20,12,45
2007/03/06,096019,33,02,15,46,16,31,40
2007/03/02,096018,15,39,49,32,12,24,06
2007/02/27,096017,49,39,06,36,48,22,28
2007/02/23,096016,13,39,48,25,05,30,36
2007/02/20,096015,01,19,45,38,33,13,36
2007/02/16,096014,34,48,44,19,27,18,37
2007/02/13,096013,02,46,25,39,08,43,13
2007/02/09,096012,45,07,28,41,48,30,44
2007/02/06,096011,16,26,32,48,12,41,01
2007/02/02,096010,48,10,12,07,08,47,38
2007/01/30,096009,45,06,26,18,39,42,14
2007/01/26,096008,36,34,08,26,18,13,17
2007/01/23,096007,44,15,07,31,36,06,29
2007/01/19,096006,46,45,44,26,06,27,02
2007/01/16,096005,28,38,13,33,43,48,04
2007/01/12,096004,26,31,33,10,28,16,44
2007/01/09,096003,28,39,35,45,26,44,18
2007/01/05,096002,19,44,42,48,23,12,33
2007/01/02,096001,27,31,13,49,23,21,19
2006/12/28,095104,07,04,08,31,01,25,33
2006/12/26,095103,31,06,24,13,32,49,03
2006/12/21,095102,16,49,45,42,32,46,03
2006/12/19,095101,32,36,19,30,34,12,37
2006/12/14,095100,48,33,27,04,08,02,14
2006/12/12,095099,18,16,45,46,37,38,10
2006/12/07,095098,35,27,05,28,42,30,37
2006/12/05,095097,41,14,35,45,26,28,33
2006/11/30,095096,16,03,07,43,06,14,17
2006/11/28,095095,42,37,14,45,19,31,11
2006/11/23,095094,34,37,23,01,43,45,09
2006/11/21,095093,19,11,07,06,47,48,17
2006/11/16,095092,49,02,29,17,38,28,16
2006/11/14,095091,38,29,34,47,05,17,26
2006/11/09,095090,14,22,40,20,12,37,23
2006/11/07,095089,05,40,33,38,18,20,34
2006/11/02,095088,45,30,06,34,48,46,29
2006/10/31,095087,08,06,46,29,39,49,23
2006/10/26,095086,19,42,05,11,07,36,23
2006/10/24,095085,05,01,15,42,04,18,06
2006/10/19,095084,09,10,33,38,25,12,05
2006/10/17,095083,16,13,46,08,43,41,31
2006/10/12,095082,09,17,30,26,41,23,19
2006/10/10,095081,35,46,36,17,01,21,19
2006/10/05,095080,20,07,36,44,15,32,03
2006/10/03,095079,07,36,06,23,31,33,24
2006/09/28,095078,30,08,33,43,19,37,22
2006/09/26,095077,45,08,25,06,02,30,38
2006/09/21,095076,21,33,20,06,13,40,26
2006/09/19,095075,09,01,41,40,39,21,46
2006/09/14,095074,44,39,43,10,01,37,35
2006/09/12,095073,02,14,11,08,21,15,31
2006/09/07,095072,11,15,43,48,28,12,37
2006/09/05,095071,02,05,48,33,30,27,19
2006/08/31,095070,33,05,06,38,49,25,47
2006/08/29,095069,49,34,38,24,17,42,30
2006/08/24,095068,11,17,21,10,14,45,19
2006/08/22,095067,30,20,38,40,24,16,06
2006/08/17,095066,36,28,35,18,23,25,16
2006/08/15,095065,06,32,27,41,10,19,43
2006/08/10,095064,48,40,16,43,03,09,42
2006/08/08,095063,04,22,12,08,39,20,48
2006/08/03,095062,44,03,21,42,20,46,25
2006/08/01,095061,37,35,29,42,12,28,08
2006/07/27,095060,42,37,36,45,46,04,01
2006/07/25,095059,25,27,42,14,16,49,44
2006/07/20,095058,07,49,30,41,37,43,10
2006/07/18,095057,36,31,34,20,38,11,15
2006/07/13,095056,24,42,43,16,06,34,23
2006/07/11,095055,09,01,44,42,06,16,03
2006/07/06,095054,41,23,44,14,24,47,10
2006/07/04,095053,19,14,08,09,33,20,29
2006/06/29,095052,31,17,11,15,21,23,09
2006/06/27,095051,20,30,01,35,29,39,43
2006/06/22,095050,18,41,31,39,47,01,44
2006/06/20,095049,18,08,43,19,14,03,29
2006/06/15,095048,01,25,35,44,37,46,43
2006/06/13,095047,45,11,38,12,32,08,24
2006/06/08,095046,04,15,47,23,03,26,12
2006/06/06,095045,15,37,04,41,42,12,19
2006/06/01,095044,11,34,45,48,04,35,24
2006/05/30,095043,09,16,22,02,49,15,07
2006/05/25,095042,37,01,48,47,15,20,38
2006/05/23,095041,11,42,20,46,38,31,37
2006/05/18,095040,47,46,49,01,23,28,06
2006/05/16,095039,46,35,08,36,45,20,44
2006/05/11,095038,26,02,19,46,12,34,38
2006/05/09,095037,38,18,42,26,08,05,02
2006/05/04,095036,26,27,41,03,19,02,07
2006/05/02,095035,25,16,24,40,43,03,48
2006/04/27,095034,33,49,30,09,42,12,04
2006/04/25,095033,40,49,19,44,03,09,04
2006/04/20,095032,42,34,15,13,09,27,02
2006/04/18,095031,04,16,20,14,41,06,02
2006/04/13,095030,37,45,23,39,01,25,21
2006/04/11,095029,16,08,37,22,38,10,14
2006/04/06,095028,38,23,42,36,40,05,01
2006/04/04,095027,11,10,34,32,39,06,07
2006/03/30,095026,12,31,48,26,17,35,40
2006/03/28,095025,15,08,45,09,05,29,18
2006/03/23,095024,38,46,28,29,07,23,14
2006/03/20,095023,40,12,49,28,47,30,03
2006/03/16,095022,46,45,03,42,09,18,05
2006/03/13,095021,25,39,35,21,42,04,45
2006/03/09,095020,13,15,18,06,17,22,03
2006/03/06,095019,31,09,07,34,05,15,38
2006/03/02,095018,05,08,32,31,24,39,04
2006/02/27,095017,09,36,42,17,27,18,10
2006/02/23,095016,07,16,33,17,12,19,39
2006/02/20,095015,21,02,18,37,43,14,13
2006/02/16,095014,06,29,26,23,05,18,16
2006/02/13,095013,03,23,36,49,15,21,10
2006/02/09,095012,21,12,39,38,34,37,27
2006/02/06,095011,11,25,18,29,49,15,05
2006/02/02,095010,02,20,08,33,26,12,13
2006/01/30,095009,05,42,04,26,32,13,46
2006/01/26,095008,10,29,43,30,47,32,35
